YEAR,EVENT_TYPE,TOR_F_SCALE
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Tornado,F0
1987,Tornado,F1
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F1
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F2
1987,Tornado,F2
1987,Tornado,F0
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Tornado,F0
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Hail,
1987,Hail,
1987,Tornado,F0
1987,Tornado,F0
1987,Tornado,F2
1987,Tornado,F2
1987,Tornado,F0
1987,Tornado,F1
1987,Tornado,F0
1987,Hail,
1987,Hail,
1987,Hail,
1987,Tornado,F0
1987,Tornado,F0
1987,Tornado,F0
1987,Hail,
1987,Tornado,F0
1987,Hail,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Tornado,F1
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Tornado,F1
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Tornado,F0
1987,Tornado,F0
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Tornado,F1
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Tornado,F0
1987,Hail,
1987,Tornado,F0
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Hail,
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Tornado,F0
1987,Tornado,F0
1987,Hail,
1987,Hail,
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Tornado,F0
1987,Tornado,F4
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Tornado,F1
1987,Tornado,F0
1987,Tornado,F0
1987,Tornado,F0
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Tornado,F1
1987,Tornado,F0
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Hail,
1987,Tornado,F0
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Hail,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
1987,Thunderstorm Wind,
